Car Brand,Model,Year,Mileage,Fuel Type,Engine Size,Transmission,Body Type,Color,Owner History,Price,Age
hyundai,model e,2015,295369,diesel,4.2,manual,truck,red,second owner,13931.61,8
kia,model c,2020,238040,diesel,2.5,automatic,hatchback,blue,third owner,14705.69,3
ford,model d,2009,260200,diesel,1.7,cvt,coupe,gray,first owner,11555.79,14
nissan,model d,2021,259864,hybrid,2.9,automatic,suv,gray,first owner,14342.65,2
toyota,model b,2008,155523,electric,4.1,automatic,truck,blue,second owner,11756.67,15
ford,model a,2000,195263,hybrid,1.1,automatic,coupe,blue,third owner,7070.7,23
kia,model b,2003,262508,electric,1.7,automatic,truck,gray,first owner,11281.07,20
bmw,model e,2001,264777,petrol,2.3,automatic,hatchback,blue,third owner,10011.84,22
mercedes,model d,2004,296296,diesel,4.6,automatic,truck,gray,third owner,12390.14,19
bmw,model a,2010,288624,electric,1.8,automatic,hatchback,blue,second owner,17233.78,13
hyundai,model d,2007,269505,electric,1.1,manual,suv,black,first owner,13060.02,16
kia,model e,2003,299962,hybrid,2.0,cvt,suv,black,first owner,5222.32,20
honda,model b,2020,176490,petrol,1.7,automatic,truck,blue,third owner,14978.25,3
honda,model e,2017,30992,diesel,1.4,automatic,hatchback,white,third owner,16751.18,6
chevrolet,model d,2007,191930,diesel,3.2,manual,coupe,red,third owner,10743.25,16
toyota,model e,2004,224980,petrol,3.8,cvt,coupe,red,first owner,5748.97,19
kia,model e,2019,63476,electric,1.6,manual,hatchback,gray,second owner,20338.89,4
chevrolet,model e,2005,168206,petrol,1.2,cvt,suv,gray,third owner,9048.07,18
ford,model e,2005,299929,hybrid,1.3,manual,sedan,gray,second owner,8972.47,18
toyota,model b,2010,28583,electric,1.0,automatic,coupe,red,second owner,16153.83,13
nissan,model a,2006,132206,diesel,2.1,automatic,sedan,red,second owner,11466.24,17
